alert_id,transaction_id,customer_id,transaction_time,channel,amount,country,merchant_category,fraud_risk_score,risk_level,detected_pattern,device_id,counterparty_id,disposition
FRD00179,TX303167,CUST20507,2026-08-19 16:00:00,Card,1514.65,United States,Retail,65,High,Account Takeover,DEV3754,CP15681,Escalated
FRD00180,TX303168,CUST20552,2026-05-10 15:23:00,P2P,1284.08,United Kingdom,Grocery,82,Critical,Account Takeover,DEV5573,CP11541,Pending
FRD00181,TX303175,CUST20326,2026-05-07 07:51:00,ATM,2636.99,United States,Crypto Exchange,64,High,Unusual Amount,DEV1673,CP11168,Escalated
FRD00182,TX303187,CUST20052,2026-08-27 14:53:00,Check,3807.11,United States,Services,61,High,Unusual Amount,DEV1182,CP11054,False Positive
FRD00183,TX303202,CUST20443,2026-07-22 03:33:00,Card,4515.08,Turkey,Luxury,86,Critical,Geo Anomaly,DEV6075,CP11417,False Positive
FRD00184,TX303211,CUST20373,2026-08-05 21:05:00,P2P,848.68,United Arab Emirates,Gaming,62,High,Geo Anomaly,DEV7966,CP11796,Escalated
FRD00185,TX303212,CUST20242,2026-01-28 20:42:00,Wire,4196.72,United States,Travel,63,High,Unusual Amount,DEV6436,CP12951,Pending
FRD00186,TX303236,CUST20431,2026-04-27 04:56:00,Wire,7345.39,United States,Retail,67,High,Unusual Amount,DEV2212,CP12457,False Positive
FRD00187,TX303244,CUST20344,2026-07-02 13:18:00,P2P,620.1,United Arab Emirates,Luxury,87,Critical,Account Takeover,DEV4383,CP10161,Pending
FRD00188,TX303258,CUST20549,2026-08-06 18:11:00,P2P,6903.23,Turkey,Services,66,High,Unusual Amount,DEV4067,CP14103,Confirmed Fraud
FRD00189,TX303274,CUST20556,2026-07-04 04:57:00,Wire,6305.37,United Kingdom,Fuel,100,Critical,Velocity Spike,DEV3244,CP11913,Pending
FRD00190,TX303293,CUST20322,2026-06-13 00:54:00,Wire,14936.25,United States,Crypto Exchange,65,High,Geo Anomaly,DEV5260,CP15958,Confirmed Fraud
FRD00191,TX303326,CUST20338,2026-08-29 02:07:00,P2P,5013.98,United Kingdom,Crypto Exchange,81,Critical,Unusual Amount,DEV1611,CP15465,Pending
FRD00192,TX303335,CUST20316,2026-03-01 11:30:00,ACH,1796.0,Turkey,Electronics,60,High,Unusual Amount,DEV4132,CP10901,Confirmed Fraud
FRD00193,TX303361,CUST20167,2026-01-25 12:47:00,Card,15129.54,United States,Travel,66,High,Unusual Amount,DEV3745,CP11959,Escalated
FRD00194,TX303363,CUST20378,2026-07-26 05:59:00,Card,2921.86,Turkey,Gaming,68,High,Geo Anomaly,DEV7310,CP10669,Pending
FRD00195,TX303367,CUST20379,2026-07-21 12:32:00,ATM,12442.11,United States,Luxury,65,High,Unusual Amount,DEV6829,CP10013,False Positive
FRD00196,TX303398,CUST20308,2026-05-13 16:50:00,Wire,9916.5,United Arab Emirates,Fuel,75,High,Unusual Amount,DEV2230,CP10083,False Positive
FRD00197,TX303414,CUST20518,2026-09-08 06:56:00,Wire,16235.98,Mexico,Retail,100,Critical,Rapid Fund Movement,DEV2423,CP11719,Pending
FRD00198,TX303437,CUST20427,2026-01-21 08:04:00,P2P,979.77,United States,Gaming,84,Critical,Account Takeover,DEV3290,CP14671,Pending
FRD00199,TX303443,CUST20547,2026-02-26 05:30:00,ACH,8614.09,United States,Retail,62,High,Unusual Amount,DEV1886,CP14247,False Positive
FRD00200,TX303453,CUST20620,2026-06-14 09:13:00,P2P,6638.86,United States,Luxury,68,High,Unusual Amount,DEV2705,CP11493,Escalated
FRD00201,TX303454,CUST20726,2026-06-14 08:53:00,Card,57867.94,United Kingdom,Crypto Exchange,69,High,Unusual Amount,DEV1057,CP15554,False Positive
FRD00202,TX303456,CUST20722,2026-05-17 02:55:00,P2P,9376.82,Brazil,Crypto Exchange,72,High,Unusual Amount,DEV6893,CP13325,Escalated
FRD00203,TX303478,CUST20377,2026-04-06 17:57:00,Check,47503.65,United Arab Emirates,Retail,100,Critical,Unusual Amount,DEV4907,CP13958,Escalated
FRD00204,TX303492,CUST20681,2026-03-13 15:01:00,P2P,1245.45,United States,Fuel,67,High,Rapid Fund Movement,DEV1944,CP10637,False Positive
FRD00205,TX303507,CUST20015,2026-01-27 21:03:00,ACH,3625.13,United States,Luxury,63,High,Unusual Amount,DEV6357,CP11766,False Positive
FRD00206,TX303523,CUST20338,2026-05-03 14:48:00,ACH,12766.66,Brazil,Gaming,76,High,Unusual Amount,DEV1488,CP14996,False Positive
FRD00207,TX303530,CUST20584,2026-06-25 19:00:00,Wire,5006.77,United States,Gaming,62,High,Geo Anomaly,DEV6447,CP10411,Confirmed Fraud
FRD00208,TX303531,CUST20471,2026-08-30 11:41:00,P2P,8420.33,United States,Luxury,67,High,Account Takeover,DEV1627,CP11473,False Positive
FRD00209,TX303566,CUST20236,2026-02-15 10:40:00,Wire,4522.4,United Arab Emirates,Luxury,100,Critical,Geo Anomaly,DEV3354,CP12972,False Positive
FRD00210,TX303575,CUST20632,2026-06-17 21:09:00,Card,13487.42,Canada,Grocery,81,Critical,Unusual Amount,DEV4507,CP11043,Escalated
FRD00211,TX303590,CUST20363,2026-08-15 10:38:00,P2P,1601.5,India,Retail,73,High,Rapid Fund Movement,DEV7298,CP11474,Pending
FRD00212,TX303596,CUST20674,2026-05-30 01:49:00,ACH,5011.77,Mexico,Retail,68,High,Unusual Amount,DEV7656,CP10955,False Positive
FRD00213,TX303602,CUST20355,2026-02-10 18:31:00,ACH,8109.06,Turkey,Crypto Exchange,67,High,Unusual Amount,DEV2660,CP14485,False Positive
FRD00214,TX303619,CUST20701,2026-06-03 03:19:00,ACH,1383.34,Nigeria,Gaming,80,Critical,Geo Anomaly,DEV5990,CP14710,Escalated
FRD00215,TX303623,CUST20139,2026-02-28 03:20:00,Wire,8043.03,United States,Services,62,High,Unusual Amount,DEV5950,CP14985,Confirmed Fraud
FRD00216,TX303649,CUST20240,2026-08-04 03:39:00,Card,4795.53,United Kingdom,Luxury,70,High,Unusual Amount,DEV2495,CP11133,Escalated
FRD00217,TX303652,CUST20606,2026-07-19 13:25:00,Wire,2989.58,United States,Luxury,78,High,Unusual Amount,DEV2805,CP15689,Escalated
FRD00218,TX303695,CUST20405,2026-08-27 19:58:00,P2P,9361.7,Mexico,Electronics,75,High,Unusual Amount,DEV7677,CP13522,Pending
FRD00219,TX303703,CUST20430,2026-06-10 17:56:00,P2P,5521.89,Canada,Crypto Exchange,65,High,Geo Anomaly,DEV5160,CP12997,Escalated
FRD00220,TX303706,CUST20422,2026-07-02 15:11:00,Wire,18246.67,Canada,Fuel,76,High,Unusual Amount,DEV5589,CP11504,False Positive
FRD00221,TX303773,CUST20700,2026-07-30 18:23:00,ACH,118524.99,Nigeria,Fuel,100,Critical,Unusual Amount,DEV2051,CP10504,Pending
FRD00222,TX303785,CUST20549,2026-08-20 04:31:00,Wire,8265.38,United States,Gaming,65,High,Unusual Amount,DEV3803,CP14877,False Positive
FRD00223,TX303842,CUST20101,2026-03-22 04:08:00,ATM,7928.13,United States,Fuel,99,Critical,Velocity Spike,DEV1359,CP10820,Pending
FRD00224,TX303870,CUST20233,2026-02-01 18:46:00,P2P,9971.76,United States,Luxury,75,High,Unusual Amount,DEV3990,CP13311,Escalated
FRD00225,TX303883,CUST20318,2026-08-03 10:40:00,Wire,7554.93,United States,Crypto Exchange,65,High,Geo Anomaly,DEV5032,CP12200,Pending
FRD00226,TX303916,CUST20512,2026-07-14 07:04:00,Card,12377.8,India,Grocery,64,High,Unusual Amount,DEV3058,CP13598,Pending
FRD00227,TX303928,CUST20708,2026-07-19 00:27:00,Card,1066.61,United Kingdom,Fuel,67,High,Account Takeover,DEV1950,CP10340,False Positive
FRD00228,TX303946,CUST20503,2026-04-22 00:05:00,Cash Deposit,6120.75,United Kingdom,Retail,64,High,Unusual Amount,DEV2126,CP12556,Escalated
FRD00229,TX303971,CUST20349,2026-05-04 10:20:00,Wire,5927.0,India,Fuel,73,High,Unusual Amount,DEV3386,CP11985,Pending
FRD00230,TX303995,CUST20237,2026-07-01 06:52:00,Card,2985.5,United States,Fuel,70,High,Repeated Counterparty,DEV5689,CP99999,False Positive
FRD00231,TX304011,CUST20164,2026-02-24 16:13:00,Card,4412.92,Turkey,Services,66,High,Geo Anomaly,DEV7141,CP12453,Escalated
FRD00232,TX304079,CUST20020,2026-04-17 17:43:00,P2P,454.6,United States,Crypto Exchange,78,High,Velocity Spike,DEV6567,CP11915,Pending
FRD00233,TX304083,CUST20427,2026-01-27 08:01:00,ACH,5908.05,United Kingdom,Crypto Exchange,100,Critical,Rapid Fund Movement,DEV5895,CP13742,Confirmed Fraud
FRD00234,TX304104,CUST20033,2026-05-01 01:48:00,Cash Deposit,6588.45,Canada,Retail,66,High,Unusual Amount,DEV2279,CP13914,Pending
FRD00235,TX304108,CUST20048,2026-01-04 23:39:00,Card,11793.62,United States,Travel,64,High,Unusual Amount,DEV7948,CP10540,False Positive
FRD00236,TX304132,CUST20104,2026-01-16 14:25:00,ACH,11755.17,United Kingdom,Retail,86,Critical,Repeated Counterparty,DEV2443,CP99999,Pending
FRD00237,TX304140,CUST20323,2026-06-19 13:11:00,Cash Deposit,39651.33,United States,Retail,87,Critical,Unusual Amount,DEV2814,CP10219,Pending
FRD00238,TX304158,CUST20582,2026-06-24 03:15:00,P2P,11813.56,United States,Retail,76,High,Unusual Amount,DEV2648,CP13865,False Positive
FRD00239,TX304160,CUST20005,2026-04-01 04:59:00,Card,3527.42,Turkey,Grocery,67,High,Repeated Counterparty,DEV5865,CP99999,False Positive
FRD00240,TX304169,CUST20014,2026-03-03 03:41:00,P2P,282.28,Nigeria,Travel,67,High,Account Takeover,DEV3354,CP10849,Pending
FRD00241,TX304175,CUST20653,2026-07-12 08:54:00,Cash Deposit,10678.34,United States,Electronics,62,High,Unusual Amount,DEV1488,CP15928,Escalated
FRD00242,TX304179,CUST20629,2026-05-19 21:05:00,Wire,13348.14,Mexico,Crypto Exchange,69,High,Unusual Amount,DEV1040,CP12906,Confirmed Fraud
FRD00243,TX304186,CUST20627,2026-08-13 06:23:00,ATM,5949.01,United States,Travel,61,High,Unusual Amount,DEV7603,CP15547,False Positive
FRD00244,TX304196,CUST20155,2026-07-29 21:13:00,Wire,1463.43,United States,Grocery,62,High,Velocity Spike,DEV1855,CP15044,Pending
FRD00245,TX304201,CUST20102,2026-05-17 07:42:00,ACH,12902.66,Canada,Grocery,69,High,Unusual Amount,DEV4226,CP12995,Confirmed Fraud
FRD00246,TX304209,CUST20219,2026-02-21 16:02:00,P2P,92643.92,United Kingdom,Fuel,100,Critical,Unusual Amount,DEV6145,CP12815,Escalated
FRD00247,TX304210,CUST20540,2026-09-01 02:54:00,Wire,12489.35,United States,Gaming,63,High,Unusual Amount,DEV1683,CP12760,Pending
FRD00248,TX304229,CUST20230,2026-02-14 05:56:00,Wire,28218.85,United States,Luxury,63,High,Unusual Amount,DEV5395,CP11298,False Positive
FRD00249,TX304253,CUST20104,2026-03-28 11:47:00,Wire,3839.56,United States,Services,66,High,Unusual Amount,DEV5351,CP13155,Pending
FRD00250,TX304255,CUST20691,2026-02-10 21:54:00,Card,10838.74,United Kingdom,Luxury,73,High,Unusual Amount,DEV2179,CP15751,Pending
FRD00251,TX304266,CUST20701,2026-09-03 14:41:00,Wire,2217.53,United States,Gaming,68,High,Unusual Amount,DEV7447,CP10645,False Positive
FRD00252,TX304294,CUST20104,2026-07-26 03:01:00,Card,7546.55,Nigeria,Fuel,98,Critical,Repeated Counterparty,DEV6252,CP99999,Confirmed Fraud
FRD00253,TX304295,CUST20345,2026-03-18 07:47:00,P2P,9704.16,United States,Travel,100,Critical,Unusual Amount,DEV6137,CP13328,Escalated
FRD00254,TX304332,CUST20546,2026-08-13 01:19:00,P2P,505.65,United Kingdom,Services,71,High,Account Takeover,DEV3090,CP12934,Confirmed Fraud
FRD00255,TX304349,CUST20030,2026-08-11 06:55:00,P2P,591.01,United Arab Emirates,Electronics,76,High,Rapid Fund Movement,DEV4045,CP15386,Escalated
FRD00256,TX304389,CUST20037,2026-06-02 03:05:00,P2P,6214.11,United States,Crypto Exchange,70,High,Velocity Spike,DEV3497,CP13889,False Positive
FRD00257,TX304391,CUST20663,2026-01-27 14:19:00,Card,8371.9,United Kingdom,Fuel,63,High,Unusual Amount,DEV4612,CP10722,Escalated
FRD00258,TX304413,CUST20622,2026-03-21 03:43:00,Card,8276.0,United States,Fuel,60,High,Unusual Amount,DEV3452,CP13275,False Positive
FRD00259,TX304444,CUST20343,2026-04-30 14:47:00,ACH,7359.4,Brazil,Gaming,100,Critical,Velocity Spike,DEV6716,CP13196,Pending
FRD00260,TX304463,CUST20335,2026-01-31 09:32:00,Wire,521.39,Canada,Gaming,60,High,Repeated Counterparty,DEV3557,CP99999,Pending
FRD00261,TX304472,CUST20401,2026-01-23 21:21:00,Check,10198.32,India,Travel,81,Critical,Unusual Amount,DEV3503,CP13647,False Positive
FRD00262,TX304481,CUST20736,2026-06-15 11:03:00,Wire,14025.43,United States,Gaming,73,High,Unusual Amount,DEV6021,CP15473,False Positive
FRD00263,TX304490,CUST20264,2026-04-29 11:42:00,Card,11371.94,Brazil,Luxury,74,High,Unusual Amount,DEV2683,CP14697,Escalated
FRD00264,TX304491,CUST20417,2026-06-09 00:56:00,P2P,19958.45,United States,Electronics,69,High,Unusual Amount,DEV1293,CP14689,Pending
FRD00265,TX304528,CUST20553,2026-08-16 22:01:00,Wire,1437.16,Mexico,Fuel,66,High,Rapid Fund Movement,DEV2208,CP12146,Escalated
FRD00266,TX304547,CUST20502,2026-07-14 03:32:00,Card,9902.02,United States,Grocery,100,Critical,Unusual Amount,DEV1950,CP14510,Pending
FRD00267,TX304620,CUST20107,2026-03-11 06:53:00,Card,48134.12,United Kingdom,Crypto Exchange,100,Critical,Unusual Amount,DEV7919,CP15344,Escalated
FRD00268,TX304622,CUST20508,2026-03-03 19:21:00,Wire,33440.7,United States,Gaming,100,Critical,Unusual Amount,DEV2907,CP14177,Pending
FRD00269,TX304623,CUST20674,2026-07-04 03:18:00,ATM,4398.23,United Kingdom,Luxury,69,High,Unusual Amount,DEV2209,CP12123,False Positive
FRD00270,TX304638,CUST20443,2026-09-09 10:51:00,Wire,9633.84,United States,Luxury,64,High,Unusual Amount,DEV7778,CP11548,Pending
FRD00271,TX304645,CUST20367,2026-07-22 07:05:00,P2P,18449.81,Turkey,Luxury,62,High,Unusual Amount,DEV4267,CP12245,Pending
FRD00272,TX304649,CUST20265,2026-04-09 09:22:00,Card,9834.05,United States,Crypto Exchange,61,High,Unusual Amount,DEV3918,CP13503,Escalated
FRD00273,TX304651,CUST20657,2026-05-12 08:58:00,Wire,2117.13,India,Crypto Exchange,84,Critical,Unusual Amount,DEV3717,CP14141,False Positive
FRD00274,TX304696,CUST20159,2026-01-17 18:36:00,ACH,12663.78,Canada,Gaming,66,High,Unusual Amount,DEV4632,CP15809,False Positive
FRD00275,TX304732,CUST20309,2026-04-01 19:00:00,Card,382.49,United Arab Emirates,Crypto Exchange,71,High,Geo Anomaly,DEV7711,CP12054,False Positive
FRD00276,TX304747,CUST20301,2026-01-04 03:21:00,P2P,358.22,United States,Fuel,76,High,Rapid Fund Movement,DEV6793,CP15063,False Positive
FRD00277,TX304764,CUST20449,2026-05-21 10:41:00,P2P,3187.23,United States,Luxury,64,High,Account Takeover,DEV5051,CP11606,Escalated
FRD00278,TX304790,CUST20361,2026-07-09 12:30:00,ACH,28242.96,Nigeria,Retail,100,Critical,Unusual Amount,DEV7900,CP10962,False Positive
FRD00279,TX304809,CUST20539,2026-07-02 16:43:00,P2P,2079.4,Canada,Retail,66,High,Unusual Amount,DEV2571,CP10085,Escalated
FRD00280,TX304843,CUST20642,2026-02-04 16:52:00,P2P,423.56,India,Grocery,86,Critical,Account Takeover,DEV7771,CP13761,Pending
FRD00281,TX304845,CUST20328,2026-06-11 11:09:00,Wire,137.7,United Arab Emirates,Fuel,76,High,Rapid Fund Movement,DEV6289,CP10614,Confirmed Fraud
FRD00282,TX304863,CUST20672,2026-08-07 15:27:00,Card,943.8,Nigeria,Crypto Exchange,70,High,Geo Anomaly,DEV2406,CP12942,Pending
FRD00283,TX304864,CUST20218,2026-03-10 06:20:00,Card,3860.32,United States,Luxury,62,High,Velocity Spike,DEV7210,CP12627,Escalated
FRD00284,TX304930,CUST20337,2026-07-19 13:22:00,ATM,2147.69,United States,Travel,62,High,Unusual Amount,DEV5037,CP12089,Pending
FRD00285,TX304933,CUST20655,2026-04-15 00:13:00,P2P,13896.58,United States,Gaming,83,Critical,Unusual Amount,DEV3080,CP13601,Escalated
FRD00286,TX304935,CUST20671,2026-01-05 06:32:00,ACH,726.07,Turkey,Luxury,69,High,Geo Anomaly,DEV7227,CP13057,Confirmed Fraud
FRD00287,TX304949,CUST20459,2026-03-08 20:45:00,P2P,9652.79,Brazil,Electronics,100,Critical,Rapid Fund Movement,DEV3101,CP15779,Confirmed Fraud
FRD00288,TX304972,CUST20144,2026-04-06 01:29:00,Card,7665.76,Brazil,Crypto Exchange,77,High,Unusual Amount,DEV2665,CP10721,Pending
FRD00289,TX304973,CUST20667,2026-05-06 19:46:00,Card,10485.11,Canada,Grocery,63,High,Unusual Amount,DEV7348,CP12577,Confirmed Fraud
FRD00290,TX305007,CUST20663,2026-03-24 20:53:00,ACH,338.34,Nigeria,Gaming,64,High,Geo Anomaly,DEV5852,CP12298,False Positive
FRD00291,TX305041,CUST20020,2026-04-03 06:35:00,ACH,3270.74,Canada,Services,60,High,Rapid Fund Movement,DEV4351,CP13841,Pending
FRD00292,TX305053,CUST20237,2026-09-10 11:21:00,ACH,6408.08,United States,Luxury,73,High,Unusual Amount,DEV5124,CP15971,Pending
FRD00293,TX305066,CUST20097,2026-05-14 06:02:00,Card,6915.43,India,Retail,63,High,Unusual Amount,DEV6246,CP12997,Escalated
FRD00294,TX305095,CUST20120,2026-03-10 01:44:00,ATM,4864.68,United States,Crypto Exchange,65,High,Unusual Amount,DEV4029,CP10101,Pending
FRD00295,TX305098,CUST20102,2026-08-22 08:44:00,Card,50224.0,United States,Gaming,100,Critical,Unusual Amount,DEV1450,CP10976,False Positive
FRD00296,TX305117,CUST20433,2026-01-03 22:25:00,Card,338.17,United States,Crypto Exchange,62,High,Account Takeover,DEV7123,CP10673,Pending
FRD00297,TX305124,CUST20306,2026-07-20 21:03:00,P2P,14195.72,Canada,Gaming,62,High,Geo Anomaly,DEV5136,CP14512,Escalated
FRD00298,TX305149,CUST20247,2026-08-25 04:22:00,ACH,2531.67,Mexico,Travel,70,High,Unusual Amount,DEV6422,CP12109,Pending
FRD00299,TX305168,CUST20217,2026-07-14 08:23:00,Card,6316.77,Mexico,Fuel,66,High,Unusual Amount,DEV5011,CP14398,Confirmed Fraud
FRD00300,TX305193,CUST20472,2026-04-19 05:42:00,Card,7639.05,United States,Retail,62,High,Unusual Amount,DEV6993,CP14556,Confirmed Fraud
FRD00301,TX305196,CUST20208,2026-08-30 07:51:00,ACH,11602.65,Mexico,Luxury,70,High,Unusual Amount,DEV4963,CP15014,Escalated
FRD00302,TX305210,CUST20733,2026-03-10 07:35:00,ATM,20185.54,Nigeria,Retail,96,Critical,Unusual Amount,DEV6684,CP12329,Escalated
FRD00303,TX305226,CUST20708,2026-04-14 01:18:00,ACH,36655.06,India,Luxury,100,Critical,Unusual Amount,DEV5482,CP14990,False Positive
FRD00304,TX305243,CUST20457,2026-01-27 12:55:00,Card,12516.25,India,Gaming,63,High,Unusual Amount,DEV3102,CP11331,Pending
FRD00305,TX305259,CUST20101,2026-08-15 20:07:00,Card,9875.02,Mexico,Luxury,72,High,Unusual Amount,DEV7531,CP14119,Escalated
FRD00306,TX305263,CUST20097,2026-02-06 15:39:00,P2P,7217.35,United Arab Emirates,Retail,60,High,Unusual Amount,DEV7667,CP14646,Escalated
FRD00307,TX305301,CUST20656,2026-07-08 09:27:00,Wire,10438.01,United States,Travel,73,High,Unusual Amount,DEV1779,CP14907,Escalated
FRD00308,TX305330,CUST20119,2026-04-21 03:24:00,P2P,14611.25,United States,Grocery,65,High,Unusual Amount,DEV6483,CP14390,False Positive
FRD00309,TX305335,CUST20061,2026-06-08 23:08:00,Card,16238.45,United States,Gaming,70,High,Unusual Amount,DEV1685,CP12566,Pending
FRD00310,TX305347,CUST20115,2026-08-13 04:14:00,ATM,15415.43,India,Travel,63,High,Unusual Amount,DEV3728,CP11692,Confirmed Fraud
FRD00311,TX305349,CUST20169,2026-01-24 16:13:00,ACH,8711.28,Nigeria,Luxury,73,High,Unusual Amount,DEV1399,CP14647,Pending
FRD00312,TX305353,CUST20439,2026-06-23 06:21:00,Card,9727.53,United States,Fuel,61,High,Unusual Amount,DEV3939,CP10634,Pending
FRD00313,TX305365,CUST20427,2026-02-20 20:05:00,Card,5895.55,United States,Luxury,64,High,Unusual Amount,DEV4346,CP15223,Escalated
FRD00314,TX305440,CUST20185,2026-05-27 06:56:00,Wire,3660.66,United States,Luxury,65,High,Geo Anomaly,DEV6711,CP15116,Pending
FRD00315,TX305448,CUST20296,2026-05-30 04:12:00,P2P,9741.55,United States,Fuel,60,High,Unusual Amount,DEV5204,CP14672,Pending
FRD00316,TX305475,CUST20163,2026-08-20 15:06:00,P2P,5334.41,United States,Grocery,67,High,Unusual Amount,DEV6903,CP11136,Pending
FRD00317,TX305484,CUST20163,2026-02-26 06:31:00,Card,4993.8,United States,Retail,70,High,Unusual Amount,DEV7746,CP11089,False Positive
FRD00318,TX305516,CUST20549,2026-07-15 00:10:00,ATM,7547.06,Brazil,Gaming,73,High,Unusual Amount,DEV6169,CP13896,Escalated
FRD00319,TX305541,CUST20389,2026-05-18 20:30:00,Card,3420.28,United States,Retail,67,High,Account Takeover,DEV5728,CP15910,Confirmed Fraud
FRD00320,TX305550,CUST20009,2026-04-08 03:12:00,Card,11518.94,Turkey,Luxury,62,High,Unusual Amount,DEV7633,CP12167,False Positive
FRD00321,TX305573,CUST20008,2026-08-09 21:13:00,P2P,6400.44,Canada,Gaming,67,High,Unusual Amount,DEV4502,CP13084,False Positive
FRD00322,TX305576,CUST20099,2026-05-20 22:59:00,P2P,395.57,Nigeria,Gaming,76,High,Rapid Fund Movement,DEV2054,CP13161,Escalated
FRD00323,TX305605,CUST20539,2026-07-20 02:18:00,Card,1860.39,United Kingdom,Fuel,64,High,Unusual Amount,DEV7925,CP15474,Confirmed Fraud
FRD00324,TX305609,CUST20612,2026-05-14 15:15:00,Card,3340.34,United States,Retail,62,High,Unusual Amount,DEV5295,CP12915,False Positive
FRD00325,TX305632,CUST20502,2026-06-24 11:35:00,Card,15886.64,United States,Grocery,100,Critical,Account Takeover,DEV7994,CP10421,Pending
FRD00326,TX305642,CUST20035,2026-05-23 23:32:00,Card,17561.17,United Kingdom,Electronics,100,Critical,Account Takeover,DEV2323,CP10823,Escalated
FRD00327,TX305668,CUST20018,2026-08-03 02:08:00,Card,7773.84,Turkey,Services,64,High,Unusual Amount,DEV1936,CP10673,False Positive
FRD00328,TX305669,CUST20725,2026-06-12 18:53:00,Wire,8498.05,United States,Electronics,66,High,Unusual Amount,DEV6174,CP15339,Pending
FRD00329,TX305676,CUST20417,2026-02-10 22:35:00,ACH,2564.74,Turkey,Travel,61,High,Geo Anomaly,DEV1050,CP13837,False Positive
FRD00330,TX305696,CUST20183,2026-03-02 17:47:00,Card,64610.52,United States,Grocery,100,Critical,Unusual Amount,DEV2454,CP15027,Pending
FRD00331,TX305720,CUST20399,2026-05-22 15:59:00,Wire,16079.41,United States,Travel,100,Critical,Unusual Amount,DEV7657,CP15419,False Positive
FRD00332,TX305722,CUST20418,2026-04-20 21:52:00,P2P,1882.98,Turkey,Fuel,71,High,Account Takeover,DEV4770,CP14855,Pending
FRD00333,TX305756,CUST20720,2026-04-17 14:49:00,Cash Deposit,17100.47,Mexico,Electronics,69,High,Unusual Amount,DEV5702,CP11497,Pending
FRD00334,TX305763,CUST20348,2026-05-27 05:33:00,Card,33565.25,United Kingdom,Grocery,100,Critical,Unusual Amount,DEV3867,CP15164,False Positive
FRD00335,TX305787,CUST20210,2026-06-12 10:02:00,P2P,280.25,United States,Crypto Exchange,68,High,Rapid Fund Movement,DEV2952,CP13212,False Positive
