transaction_id,customer_id,transaction_time,channel,merchant_category,amount,country,device_id,counterparty_id,injected_pattern,expected_monthly_volume,home_country,amount_to_expected_ratio,cross_border_flag,fraud_risk_score,risk_level,flagged,detected_pattern
TX300144,CUST20005,2026-02-11 09:23:00,Card,Crypto Exchange,2199.85,United Arab Emirates,DEV7859,CP11369,Normal,5695.71,United Kingdom,0.3862292848477187,1,29,Low,0,Behavioral Anomaly
TX300145,CUST20239,2026-05-16 03:43:00,Card,Services,1640.06,United States,DEV7228,CP13650,Normal,17563.05,United States,0.09338127489245888,0,14,Low,0,Behavioral Anomaly
TX300146,CUST20301,2026-05-21 01:02:00,ACH,Luxury,9845.3,United States,DEV7885,CP11437,Normal,13911.76,Canada,0.7076962224765234,1,54,Moderate,0,Behavioral Anomaly
TX300147,CUST20643,2026-08-24 08:50:00,Card,Luxury,1421.77,India,DEV1363,CP11670,Normal,10228.88,United States,0.13899566716981723,1,36,Moderate,0,Behavioral Anomaly
TX300148,CUST20747,2026-02-18 12:01:00,ACH,Grocery,450.52,United States,DEV4411,CP11745,Normal,8258.78,Brazil,0.054550429966653664,1,14,Low,0,Behavioral Anomaly
TX300149,CUST20221,2026-02-03 04:58:00,P2P,Crypto Exchange,1528.47,Nigeria,DEV6412,CP14813,Normal,10375.53,United States,0.14731488415531543,1,35,Moderate,0,Geo Anomaly
TX300150,CUST20423,2026-04-30 12:55:00,P2P,Gaming,2002.23,United Kingdom,DEV4813,CP10584,Normal,10120.83,United States,0.19783258882917706,1,36,Moderate,0,Geo Anomaly
TX300151,CUST20695,2026-02-11 22:56:00,Card,Luxury,997.44,United States,DEV4449,CP11133,Normal,22435.69,United States,0.04445773675781757,0,11,Low,0,Behavioral Anomaly
TX300152,CUST20052,2026-09-02 17:38:00,Cash Deposit,Travel,459.6,Brazil,DEV2984,CP15809,Normal,2620.04,United States,0.17541716920352363,1,20,Low,0,Behavioral Anomaly
TX300153,CUST20356,2026-08-24 02:30:00,ACH,Gaming,339.83,United States,DEV2402,CP15719,Normal,52165.25,United States,0.006514490010112096,0,19,Low,0,Behavioral Anomaly
TX300154,CUST20097,2026-01-11 21:39:00,Card,Services,92.83,Turkey,DEV7229,CP14076,Normal,2870.57,United States,0.0323385251012865,1,32,Moderate,0,Behavioral Anomaly
TX300155,CUST20175,2026-01-17 19:25:00,P2P,Electronics,13503.23,United States,DEV1860,CP13411,Normal,61046.77,United States,0.22119483143825627,0,11,Low,0,Behavioral Anomaly
TX300156,CUST20242,2026-01-11 16:00:00,ATM,Fuel,1812.7,Nigeria,DEV3217,CP13974,Normal,3148.14,United States,0.5758003138361064,1,34,Moderate,0,Behavioral Anomaly
TX300157,CUST20172,2026-02-19 14:32:00,P2P,Crypto Exchange,4226.08,United Arab Emirates,DEV1883,CP14314,Normal,11098.2,United States,0.3807896776053774,1,32,Moderate,0,Geo Anomaly
TX300158,CUST20149,2026-03-22 21:01:00,Cash Deposit,Electronics,6513.78,United States,DEV4428,CP10373,Normal,23095.63,Nigeria,0.2820351728876848,1,16,Low,0,Behavioral Anomaly
TX300159,CUST20472,2026-02-18 17:58:00,Wire,Travel,677.81,Mexico,DEV1449,CP11919,Normal,5303.84,United States,0.12779608736311804,1,36,Moderate,0,Geo Anomaly
TX300160,CUST20638,2026-06-06 10:05:00,ATM,Luxury,1675.32,United States,DEV7322,CP14829,Normal,9119.22,United States,0.1837130807240093,0,10,Low,0,Behavioral Anomaly
TX300161,CUST20030,2026-08-26 02:37:00,Cash Deposit,Luxury,6303.29,United States,DEV6976,CP10237,Normal,16087.96,India,0.39180169518074387,1,33,Moderate,0,Behavioral Anomaly
TX300162,CUST20639,2026-04-23 18:50:00,Card,Services,2611.14,United States,DEV6722,CP10717,Normal,16239.51,United States,0.1607893341609445,0,18,Low,0,Behavioral Anomaly
TX300163,CUST20308,2026-08-30 12:47:00,ACH,Gaming,377.37,Turkey,DEV6593,CP14005,Normal,4702.6,United States,0.0802470973504019,1,24,Low,0,Behavioral Anomaly
TX300164,CUST20104,2026-02-12 01:08:00,Card,Grocery,1727.97,Mexico,DEV5021,CP12014,Normal,2448.89,United States,0.7056135636962053,1,37,Moderate,0,Behavioral Anomaly
TX300165,CUST20688,2026-07-17 18:14:00,Wire,Crypto Exchange,628.21,Canada,DEV1089,CP12514,Normal,25561.35,United States,0.024576557967400003,1,30,Moderate,0,Geo Anomaly
TX300166,CUST20613,2026-02-09 05:28:00,Wire,Grocery,3949.62,United States,DEV4310,CP15779,Normal,17465.81,United States,0.22613437338434345,0,29,Low,0,Behavioral Anomaly
TX300167,CUST20612,2026-01-08 03:45:00,ATM,Grocery,13426.68,United States,DEV2445,CP12261,Normal,8950.11,United States,1.500169271662583,0,41,Moderate,0,Unusual Amount
TX300168,CUST20641,2026-01-14 00:52:00,Card,Services,5237.48,Brazil,DEV7434,CP14252,Normal,17051.92,United Kingdom,0.3071489896738901,1,15,Low,0,Behavioral Anomaly
TX300169,CUST20401,2026-05-27 07:57:00,P2P,Crypto Exchange,759.49,United States,DEV7778,CP10146,Normal,10361.56,United Kingdom,0.07329880828755517,1,39,Moderate,0,Geo Anomaly
TX300170,CUST20235,2026-08-12 02:04:00,Card,Services,1019.57,United States,DEV4284,CP15528,Normal,15517.45,United States,0.0657047388585109,0,8,Low,0,Behavioral Anomaly
TX300171,CUST20429,2026-04-09 16:26:00,Card,Services,903.4,Turkey,DEV2751,CP12216,Normal,14482.39,United States,0.06237920674695268,1,18,Low,0,Behavioral Anomaly
TX300172,CUST20116,2026-08-02 05:31:00,Card,Grocery,733.99,India,DEV1419,CP13906,Normal,10073.42,United States,0.07286403227503668,1,26,Low,0,Behavioral Anomaly
TX300173,CUST20736,2026-01-27 03:12:00,ACH,Grocery,246.01,Canada,DEV3738,CP14615,Normal,2161.87,United States,0.11379500154958438,1,18,Low,0,Behavioral Anomaly
TX300174,CUST20636,2026-06-13 20:02:00,P2P,Travel,9682.04,United States,DEV1986,CP12242,Normal,7175.28,United Kingdom,1.3493605824441697,1,56,Moderate,0,Unusual Amount
TX300175,CUST20061,2026-06-13 00:55:00,Card,Grocery,3782.39,United States,DEV6371,CP10894,Normal,2645.51,Mexico,1.429739445324342,1,59,Moderate,0,Unusual Amount
TX300176,CUST20671,2026-01-24 14:20:00,Wire,Fuel,1655.38,United States,DEV6219,CP11179,Normal,11991.62,Brazil,0.1380447345729768,1,24,Low,0,Geo Anomaly
TX300177,CUST20141,2026-04-10 09:16:00,Card,Gaming,1367.33,India,DEV6303,CP12641,Normal,14788.27,United States,0.09246044331081323,1,38,Moderate,0,Behavioral Anomaly
TX300178,CUST20618,2026-03-13 07:58:00,ACH,Gaming,3496.48,United States,DEV2450,CP15073,Normal,30128.58,Canada,0.11605193474103326,1,27,Low,0,Behavioral Anomaly
TX300179,CUST20272,2026-05-26 10:21:00,P2P,Retail,1941.83,India,DEV6519,CP14737,Normal,4695.2,United States,0.41357769637076164,1,57,Moderate,0,Geo Anomaly
TX300180,CUST20291,2026-07-16 16:05:00,Wire,Fuel,214.83,United States,DEV1781,CP11576,Normal,6550.5,Nigeria,0.03279596977329975,1,35,Moderate,0,Geo Anomaly
TX300181,CUST20662,2026-09-01 22:18:00,P2P,Grocery,3638.43,United States,DEV4658,CP15450,Normal,87572.25,Canada,0.041547750571670816,1,19,Low,0,Geo Anomaly
TX300182,CUST20401,2026-02-02 10:30:00,P2P,Gaming,2520.95,United Kingdom,DEV1352,CP14535,Normal,10361.56,United Kingdom,0.2432983064326221,0,16,Low,0,Behavioral Anomaly
TX300183,CUST20313,2026-06-01 14:16:00,Card,Luxury,7705.41,Canada,DEV6452,CP12612,Normal,9138.6,United States,0.8431718206289803,1,54,Moderate,0,Behavioral Anomaly
TX300184,CUST20271,2026-07-11 08:57:00,Check,Electronics,5302.33,United States,DEV4161,CP11006,Normal,25210.97,Nigeria,0.21031836537824605,1,12,Low,0,Behavioral Anomaly
TX300185,CUST20638,2026-03-06 09:26:00,Card,Services,808.54,United States,DEV1530,CP12800,Normal,9119.22,United States,0.08866328479848057,0,16,Low,0,Behavioral Anomaly
TX300186,CUST20121,2026-06-17 21:32:00,ACH,Electronics,280.87,Turkey,DEV7901,CP11452,Normal,25825.28,United States,0.010875777532712134,1,17,Low,0,Behavioral Anomaly
TX300187,CUST20104,2026-01-16 17:21:00,Card,Crypto Exchange,1018.54,United States,DEV4965,CP14735,Normal,2448.89,United States,0.415919049038544,0,31,Moderate,0,Behavioral Anomaly
TX300188,CUST20189,2026-07-21 09:24:00,Card,Fuel,1011.68,United States,DEV5829,CP14137,Normal,19174.39,United States,0.05276204353828205,0,9,Low,0,Behavioral Anomaly
TX300189,CUST20517,2026-02-05 12:37:00,Card,Services,206.69,United States,DEV2159,CP14374,Normal,9070.89,United States,0.02278607722064759,0,16,Low,0,Behavioral Anomaly
TX300190,CUST20663,2026-03-17 22:31:00,ATM,Gaming,662.42,United States,DEV6870,CP11862,Normal,4111.43,Mexico,0.16111669175931487,1,38,Moderate,0,Behavioral Anomaly
TX300191,CUST20271,2026-06-17 11:12:00,ATM,Services,641.55,United Kingdom,DEV1018,CP14878,Normal,25210.97,Nigeria,0.025447255698610564,1,16,Low,0,Behavioral Anomaly
TX300192,CUST20063,2026-06-01 12:16:00,Card,Luxury,419.93,Canada,DEV5437,CP10427,Normal,17499.04,Turkey,0.02399731642421527,1,31,Moderate,0,Behavioral Anomaly
TX300193,CUST20230,2026-05-15 12:41:00,Cash Deposit,Electronics,1419.45,United States,DEV5970,CP15007,Normal,8305.82,United States,0.1708982376213306,0,19,Low,0,Behavioral Anomaly
TX300194,CUST20271,2026-01-09 03:44:00,P2P,Electronics,3744.23,United States,DEV1291,CP10808,Normal,25210.97,Nigeria,0.14851590398941414,1,23,Low,0,Geo Anomaly
TX300195,CUST20299,2026-03-19 01:13:00,ACH,Gaming,6326.12,United States,DEV4111,CP15510,Normal,37440.73,Brazil,0.16896358591298832,1,23,Low,0,Behavioral Anomaly
TX300196,CUST20489,2026-08-01 09:49:00,P2P,Grocery,3959.71,Nigeria,DEV5832,CP11239,Geo Anomaly,24678.9,United Arab Emirates,0.16044920964872825,1,51,Moderate,0,Geo Anomaly
TX300197,CUST20218,2026-06-03 23:45:00,ACH,Grocery,910.74,United States,DEV5194,CP11938,Normal,29010.39,Nigeria,0.03139358002426027,1,32,Moderate,0,Behavioral Anomaly
TX300198,CUST20319,2026-04-15 16:16:00,Card,Luxury,437.34,United States,DEV1485,CP11319,Normal,41622.05,United Kingdom,0.010507411336058651,1,19,Low,0,Behavioral Anomaly
TX300199,CUST20167,2026-07-16 08:28:00,ATM,Crypto Exchange,5641.64,United States,DEV5791,CP13101,Normal,8652.14,United Kingdom,0.6520514000004624,1,49,Moderate,0,Behavioral Anomaly
TX300200,CUST20004,2026-04-17 11:32:00,P2P,Luxury,3223.26,United States,DEV7352,CP10963,Normal,12399.16,United Arab Emirates,0.2599579326341462,1,40,Moderate,0,Geo Anomaly
TX300201,CUST20032,2026-01-29 17:31:00,ACH,Electronics,393.64,United States,DEV1136,CP13182,Normal,3733.84,United States,0.10542497803869474,0,20,Low,0,Behavioral Anomaly
TX300202,CUST20166,2026-06-19 08:04:00,Card,Grocery,725.19,United States,DEV7954,CP12855,Normal,10523.71,United States,0.06891010869740806,0,21,Low,0,Behavioral Anomaly
TX300203,CUST20290,2026-04-20 17:23:00,Card,Travel,1069.14,United States,DEV1842,CP12548,Normal,33935.94,India,0.031504652589555496,1,13,Low,0,Behavioral Anomaly
TX300204,CUST20117,2026-09-03 03:26:00,Card,Crypto Exchange,3945.91,Mexico,DEV1182,CP11762,Velocity Spike,29935.52,United States,0.13181364479387697,1,63,High,1,Velocity Spike
TX300205,CUST20084,2026-08-14 15:50:00,Card,Luxury,14528.17,Canada,DEV2913,CP15353,Normal,4290.75,United States,3.3859278680883294,1,72,High,1,Unusual Amount
TX300206,CUST20379,2026-07-19 17:47:00,ATM,Grocery,342.23,Brazil,DEV7850,CP14657,Normal,11206.09,Brazil,0.030539644068537732,0,10,Low,0,Behavioral Anomaly
TX300207,CUST20594,2026-05-12 21:47:00,Check,Services,1325.01,United States,DEV7088,CP10618,Normal,10025.62,United States,0.1321623999313758,0,9,Low,0,Behavioral Anomaly
TX300208,CUST20449,2026-08-16 13:17:00,ACH,Crypto Exchange,239.32,United Kingdom,DEV5779,CP15815,Normal,13386.86,United States,0.017877231852727226,1,32,Moderate,0,Behavioral Anomaly
TX300209,CUST20435,2026-04-11 18:06:00,Check,Crypto Exchange,503.46,United States,DEV1938,CP14788,Normal,9656.07,United States,0.0521392243428227,0,27,Low,0,Behavioral Anomaly
TX300210,CUST20173,2026-06-26 08:05:00,Check,Gaming,7797.87,United States,DEV3551,CP10273,Normal,39014.54,Turkey,0.19987086865563453,1,38,Moderate,0,Behavioral Anomaly
TX300211,CUST20686,2026-01-15 12:30:00,P2P,Travel,116.86,Canada,DEV1581,CP12568,Normal,18508.61,United States,0.0063138182716044045,1,35,Moderate,0,Geo Anomaly
TX300212,CUST20534,2026-06-23 02:45:00,Wire,Retail,5292.09,United Kingdom,DEV4345,CP15876,Normal,45031.11,United States,0.11752075398541142,1,30,Moderate,0,Geo Anomaly
TX300213,CUST20628,2026-01-06 18:17:00,ACH,Gaming,3530.92,Canada,DEV7134,CP14380,Normal,23353.62,Canada,0.15119369074259154,0,20,Low,0,Behavioral Anomaly
TX300214,CUST20161,2026-01-18 14:57:00,ACH,Gaming,729.42,Canada,DEV5548,CP11055,Normal,16512.02,Canada,0.044175091842185266,0,17,Low,0,Behavioral Anomaly
TX300215,CUST20218,2026-03-10 13:09:00,Card,Grocery,2478.37,India,DEV3746,CP12253,Normal,29010.39,Nigeria,0.0854304268229417,1,18,Low,0,Behavioral Anomaly
TX300216,CUST20486,2026-04-30 08:09:00,P2P,Services,550.26,United States,DEV3520,CP11136,Normal,41301.54,Canada,0.013322989893355066,1,25,Low,0,Geo Anomaly
TX300217,CUST20628,2026-07-14 11:19:00,P2P,Gaming,656.18,United Arab Emirates,DEV4646,CP12748,Normal,23353.62,Canada,0.028097571168838063,1,45,Moderate,0,Geo Anomaly
TX300218,CUST20610,2026-02-13 08:41:00,ACH,Fuel,5160.29,Canada,DEV2394,CP15738,Normal,7382.01,United States,0.6990358994366033,1,32,Moderate,0,Behavioral Anomaly
TX300219,CUST20081,2026-08-13 07:16:00,ACH,Fuel,990.79,United Kingdom,DEV1589,CP12182,Normal,16024.92,Turkey,0.06182807776887497,1,19,Low,0,Behavioral Anomaly
TX300220,CUST20663,2026-03-03 23:05:00,Cash Deposit,Travel,1579.51,United States,DEV6955,CP15737,Normal,4111.43,Mexico,0.38417533558883404,1,14,Low,0,Behavioral Anomaly
TX300221,CUST20447,2026-05-25 11:11:00,Cash Deposit,Crypto Exchange,538.22,Brazil,DEV6334,CP13326,Normal,4240.13,Turkey,0.12693478737680214,1,25,Low,0,Behavioral Anomaly
TX300222,CUST20207,2026-08-01 00:16:00,ACH,Travel,3443.29,Mexico,DEV2463,CP14211,Normal,27406.58,United Arab Emirates,0.12563734694369016,1,23,Low,0,Behavioral Anomaly
TX300223,CUST20713,2026-05-09 19:55:00,Card,Fuel,7662.64,Turkey,DEV5947,CP11176,Normal,18043.08,United States,0.4246858075228841,1,36,Moderate,0,Behavioral Anomaly
TX300224,CUST20134,2026-06-28 23:08:00,Wire,Crypto Exchange,979.14,United States,DEV4556,CP13679,Normal,4935.51,United States,0.19838679285423388,0,33,Moderate,0,Behavioral Anomaly
TX300225,CUST20447,2026-04-06 18:36:00,Wire,Grocery,8850.34,Mexico,DEV3667,CP14895,Normal,4240.13,Turkey,2.087280342819678,1,70,High,1,Unusual Amount
TX300226,CUST20532,2026-05-11 18:13:00,Card,Services,858.2,United States,DEV2546,CP15581,Normal,24224.65,Turkey,0.03542672443151913,1,19,Low,0,Behavioral Anomaly
TX300227,CUST20052,2026-01-21 12:55:00,Cash Deposit,Retail,746.18,United States,DEV1216,CP14061,Normal,2620.04,United States,0.28479717866902793,0,14,Low,0,Behavioral Anomaly
TX300228,CUST20271,2026-02-19 22:44:00,Wire,Crypto Exchange,439.45,United States,DEV2179,CP12268,Normal,25210.97,Nigeria,0.01743090408659405,1,35,Moderate,0,Geo Anomaly
TX300229,CUST20336,2026-02-11 10:17:00,Card,Luxury,432.79,United States,DEV1530,CP10248,Normal,7296.1,United States,0.059317991803840404,0,11,Low,0,Behavioral Anomaly
TX300230,CUST20713,2026-07-10 19:02:00,Wire,Gaming,1244.85,United States,DEV1436,CP11181,Normal,18043.08,United States,0.06899320958505975,0,16,Low,0,Behavioral Anomaly
TX300231,CUST20552,2026-08-02 13:18:00,Cash Deposit,Crypto Exchange,4513.06,United States,DEV5750,CP11038,Normal,12040.45,United States,0.3748248611970483,0,27,Low,0,Behavioral Anomaly
TX300232,CUST20032,2026-06-09 19:24:00,ACH,Luxury,533.61,United States,DEV7120,CP15207,Normal,3733.84,United States,0.14291185481970303,0,18,Low,0,Behavioral Anomaly
TX300233,CUST20558,2026-05-15 22:19:00,Check,Luxury,513.28,United States,DEV3017,CP10412,Normal,11708.23,United States,0.04383924811863108,0,24,Low,0,Behavioral Anomaly
TX300234,CUST20556,2026-05-24 16:14:00,P2P,Luxury,5083.89,United Kingdom,DEV1393,CP12955,Normal,3138.84,United States,1.619671598424896,1,71,High,1,Unusual Amount
TX300235,CUST20524,2026-06-23 12:26:00,Wire,Fuel,723.51,United Kingdom,DEV4535,CP11240,Normal,19920.51,United States,0.03631985325676903,1,37,Moderate,0,Geo Anomaly
TX300236,CUST20143,2026-04-26 05:58:00,Cash Deposit,Electronics,7303.24,Brazil,DEV6496,CP15183,Normal,2228.14,United States,3.2777294065902502,1,68,High,1,Unusual Amount
TX300237,CUST20505,2026-01-09 02:15:00,Card,Travel,732.56,United States,DEV1027,CP12342,Normal,10741.51,United States,0.06819897761115522,0,20,Low,0,Behavioral Anomaly
TX300238,CUST20226,2026-01-07 20:17:00,P2P,Luxury,3299.49,United States,DEV5739,CP15836,Normal,13064.39,United States,0.2525559938121872,0,23,Low,0,Behavioral Anomaly
TX300239,CUST20387,2026-06-20 19:29:00,P2P,Retail,2733.39,United States,DEV1022,CP12940,Normal,35398.04,United States,0.07721868216432322,0,13,Low,0,Behavioral Anomaly
TX300240,CUST20244,2026-08-05 22:30:00,Cash Deposit,Electronics,1652.99,United States,DEV3174,CP11847,Normal,7046.58,United Kingdom,0.23458046314666123,1,13,Low,0,Behavioral Anomaly
TX300241,CUST20644,2026-07-03 05:37:00,Wire,Gaming,4031.8,Canada,DEV1608,CP13273,Normal,46897.05,United States,0.0859712924373708,1,44,Moderate,0,Geo Anomaly
TX300242,CUST20044,2026-07-10 15:53:00,Check,Electronics,1537.68,United States,DEV6753,CP13796,Normal,10250.38,Turkey,0.15001199955513847,1,15,Low,0,Behavioral Anomaly
TX300243,CUST20244,2026-03-29 04:20:00,Card,Crypto Exchange,20672.76,United States,DEV6372,CP12621,Normal,7046.58,United Kingdom,2.9337295539112587,1,59,Moderate,0,Unusual Amount
TX300244,CUST20338,2026-01-31 18:12:00,Card,Crypto Exchange,2563.69,Canada,DEV3297,CP11878,Normal,4948.69,United States,0.5180542729490027,1,59,Moderate,0,Behavioral Anomaly
TX300245,CUST20206,2026-03-04 16:21:00,Card,Grocery,1357.14,United States,DEV2544,CP12163,Normal,8925.38,Mexico,0.15205403019255206,1,12,Low,0,Behavioral Anomaly
TX300246,CUST20197,2026-01-18 14:53:00,Card,Retail,2533.87,India,DEV7203,CP10152,Normal,17479.72,United States,0.14496056000897037,1,16,Low,0,Behavioral Anomaly
TX300247,CUST20676,2026-09-08 19:57:00,Wire,Grocery,433.04,United States,DEV7261,CP15918,Normal,11491.5,United States,0.03768350519949528,0,22,Low,0,Behavioral Anomaly
TX300248,CUST20074,2026-05-29 06:13:00,Card,Travel,731.29,Nigeria,DEV6359,CP13335,Normal,25666.02,United States,0.02849253604571336,1,16,Low,0,Behavioral Anomaly
TX300249,CUST20591,2026-03-08 12:47:00,Cash Deposit,Grocery,1008.02,Mexico,DEV2922,CP10249,Normal,29034.05,India,0.03471854598307849,1,16,Low,0,Behavioral Anomaly
TX300250,CUST20228,2026-07-27 10:59:00,Card,Crypto Exchange,1309.86,United States,DEV3701,CP13562,Normal,10614.85,Mexico,0.1233988233465381,1,18,Low,0,Behavioral Anomaly
TX300251,CUST20569,2026-02-02 20:57:00,Card,Electronics,4993.0,Brazil,DEV7819,CP12746,Normal,9599.98,United States,0.5201052502192713,1,45,Moderate,0,Behavioral Anomaly
TX300252,CUST20220,2026-06-18 17:02:00,ATM,Travel,330.97,United States,DEV3885,CP15600,Normal,45436.49,India,0.007284233443208312,1,24,Low,0,Behavioral Anomaly
TX300253,CUST20260,2026-06-23 14:27:00,Cash Deposit,Electronics,1376.9,United States,DEV5547,CP12013,Normal,6863.43,United Kingdom,0.20061397872492326,1,22,Low,0,Behavioral Anomaly
TX300254,CUST20077,2026-04-28 10:42:00,P2P,Fuel,7030.79,Nigeria,DEV5810,CP15228,Normal,16095.84,United States,0.43680789570472867,1,51,Moderate,0,Geo Anomaly
TX300255,CUST20426,2026-06-15 04:14:00,Wire,Fuel,1672.7,Brazil,DEV2507,CP10877,Normal,17320.03,United Arab Emirates,0.09657604519160765,1,18,Low,0,Geo Anomaly
TX300256,CUST20538,2026-08-04 00:29:00,Card,Electronics,5659.08,United Arab Emirates,DEV7164,CP11932,Normal,15732.41,Nigeria,0.3597083981411621,1,23,Low,0,Behavioral Anomaly
TX300257,CUST20593,2026-03-22 14:19:00,Card,Grocery,1341.85,United States,DEV5607,CP13142,Normal,8993.08,Nigeria,0.1492091697171603,1,16,Low,0,Behavioral Anomaly
TX300258,CUST20225,2026-08-10 13:39:00,ACH,Fuel,712.88,Brazil,DEV2104,CP11053,Normal,5194.34,United States,0.1372416899933389,1,27,Low,0,Behavioral Anomaly
TX300259,CUST20517,2026-09-09 10:25:00,P2P,Electronics,1835.37,United Kingdom,DEV4254,CP14917,Normal,9070.89,United States,0.2023362646884705,1,17,Low,0,Geo Anomaly
TX300260,CUST20626,2026-05-21 03:16:00,Card,Travel,1273.85,United States,DEV1543,CP14827,Normal,43715.7,Mexico,0.02913941673128876,1,18,Low,0,Behavioral Anomaly
TX300261,CUST20617,2026-07-03 13:46:00,Card,Luxury,4234.33,United States,DEV1450,CP14317,Normal,11509.01,United Kingdom,0.36791435579602416,1,27,Low,0,Behavioral Anomaly
TX300262,CUST20235,2026-03-17 18:30:00,Card,Crypto Exchange,943.87,United States,DEV4638,CP14323,Normal,15517.45,United States,0.060826360001159985,0,20,Low,0,Behavioral Anomaly
TX300263,CUST20381,2026-08-25 00:03:00,ACH,Fuel,715.62,India,DEV4828,CP12408,Normal,27334.59,United States,0.026180015870002075,1,11,Low,0,Behavioral Anomaly
TX300264,CUST20046,2026-09-03 09:43:00,Cash Deposit,Crypto Exchange,886.49,United Kingdom,DEV3971,CP10413,Normal,16243.68,United Arab Emirates,0.05457445603459315,1,19,Low,0,Behavioral Anomaly
TX300265,CUST20075,2026-01-11 02:53:00,Card,Luxury,1226.02,India,DEV4084,CP10973,Normal,8920.17,United States,0.1374435689005927,1,21,Low,0,Behavioral Anomaly
TX300266,CUST20159,2026-06-18 14:47:00,P2P,Gaming,5375.88,United States,DEV7197,CP12617,Normal,4458.74,India,1.205694882410726,1,62,High,1,Unusual Amount
TX300267,CUST20131,2026-05-17 21:04:00,Card,Retail,5421.21,United States,DEV1667,CP13927,Normal,7335.17,United Arab Emirates,0.7390708054482719,1,43,Moderate,0,Behavioral Anomaly
TX300268,CUST20648,2026-03-17 17:33:00,Wire,Services,1308.9,United Kingdom,DEV2837,CP10769,Normal,4886.07,United Kingdom,0.26788400493648273,0,29,Low,0,Behavioral Anomaly
